Subject,1_back_Averaged,1_back_Correct,1_back_Incorrect,2_back_Averaged,2_back_Correct,2_back_Incorrect,3_back_Averaged,3_back_Correct,3_back_Incorrect,4_back_Averaged,4_back_Correct,4_back_Incorrect,5_back_Averaged,5_back_Correct,5_back_Incorrect,6_back_Averaged,6_back_Correct,6_back_Incorrect,7_back_Averaged,7_back_Correct,7_back_Incorrect,8_back_Averaged,8_back_Correct,8_back_Incorrect,9_back_Averaged,9_back_Correct,9_back_Incorrect,10_back_Averaged,10_back_Correct,10_back_Incorrect
20,-0.3374425250714667,-0.2322538030396753,-0.71426859504414,0.004174809699694835,-0.010474301893834938,0.053386164985414736,0.029402031341537342,0.00224653558524434,0.1065875153889676,-0.04573267479901693,-0.04523078535696284,-0.06954092338080219,-0.059532481271810725,-0.0725709914954349,-0.009509144025844091,-0.027629700909641036,-0.04563077867610901,0.04945537370556366,0.15651796902488335,0.22447631947541935,-0.044053785762389996,-0.06767110872713289,-0.15231675659204225,0.18057805688598208,-0.015623185676571394,-0.14699284740395346,0.3589455065881826,0.07288568635371646,0.05037482884490554,0.15030759792272116
21,0.035870364877935525,-0.008722068933703524,0.20000222878751195,-0.276379313188827,-0.2778189497300438,-0.291761552437174,0.17498011120587068,0.18190145636041546,0.2459585931969729,0.2582003778611069,0.1876716638648379,0.4630584977690032,-0.12242100852994707,-0.11054812797176293,-0.15477634582799726,0.026834644668310217,-0.011367069378892689,0.10419289477866468,0.08800098180242925,0.056531583238396146,0.2106231401165874,-0.03138425624105243,-0.06860974977721057,0.11701439801567656,-0.030859778910204187,0.007921822277357445,-0.11213963580566685,-0.046354392731139164,-0.14676171970014637,0.2803195590698152
22,0.12054886342424323,0.1275624056888812,0.11969055963543648,-0.09601457568879532,-0.04961833441473004,-0.23996353624297592,-0.054135048785041676,-0.1295876050944844,0.16133211698775834,-0.1471013810676725,-0.15377528192470818,-0.15741751716730631,-0.20308848665752086,-0.13576728571136423,-0.42536285126607914,-0.03298059018112171,-0.03728095896206452,0.013204704558784301,-0.05396169214523795,-0.02704056553681218,-0.1225654483544495,0.04106544319359275,0.01654310694499441,0.13006282816714673,-0.038133491933206885,-0.1253364601419049,0.23703308682024102,0.06324041380826885,0.06269296468232337,0.046742032428001026
23,-0.21008067909469946,-0.22616177463032838,-0.1826855411142772,0.08642464792440585,0.07808686259456343,0.1100451188984361,-0.025678572820163826,0.05171233743142563,-0.2604611699207726,0.13090545991068722,0.07641649451246144,0.2659593087383022,0.03498781415555133,-0.05376630116361533,0.31760154406488483,-0.06321817372727329,-0.12453329486109199,0.13833439274589066,0.01974829119042331,0.054092559456635485,-0.054958523232559904,-0.037119438955114395,-0.06906979514505558,0.04116380395594059,0.03280000610170897,-0.017099506853193946,0.25014703689488105,-0.1969276331040237,-0.2169399486014325,-0.16130202789288847
24,-0.11932299623380427,-0.09116554475102101,-0.21009856473460076,0.08376882312588767,0.037351776877752915,0.2413471324884176,0.16542901985566194,0.1680788487478495,0.10856966785003878,0.0873781380637922,0.016810434321459636,0.2855033044251271,-0.0662664012620982,-0.09277348664629537,0.01744941432463714,0.05360852202545694,-0.010535932080529463,0.22326344775568294,-0.05610262844028456,-0.054745114981750095,-0.0627991818319986,-0.039026669302517226,-0.0088056709320282,-0.13102598734483914,-0.06592662151808387,-0.10663204969562828,0.031788624351360484,0.1119954806598103,0.16586274952286117,-0.042037008973441814
25,-0.08957104597564222,0.050519745738697434,-0.44327315449542987,0.1973437295077576,0.2529044114639872,0.03128394973227687,0.15342626128774178,0.13582797410028954,0.18593993944810577,0.06142973503811728,0.07589578268757233,0.11835575013311095,0.1378017549655568,0.1732363414570068,0.0688961104976162,0.08471070533997355,0.007456642141621735,0.34492826522603454,0.13700793516282248,0.11902706636774382,0.24516386689615485,-0.17687193489733355,-0.17669530790300375,-0.12985431234237976,0.10154294863884096,0.1221968325880874,-0.05783791239320241,0.0485168823971401,0.09014124024801407,-0.020648470441376805
26,-0.23802295069574125,-0.03406466048269852,-0.8182148095358363,0.11782877026442888,0.17254785024129385,-0.04985729404480239,0.1284804858910451,0.23694141483497988,-0.2712332093731281,0.1631147605936147,0.1246304496058864,0.2710540768579783,-0.16773676385555453,-0.1391835813183635,-0.2782637278945104,0.09957641380146398,0.19896994778953203,-0.23123853885600715,-0.13176176818027574,-0.134895059659776,-0.1283050561945594,0.06192111551054204,0.14170758922632443,-0.18296507563442554,0.09043170620071173,0.06163685635832533,0.1355247142654848,0.06776757089950745,0.06851677186994486,0.1099520937827697
27,0.10109026784477132,0.07514873125913402,0.1819584976332378,-0.10637031054969798,-0.1317375636595936,-0.0432952673591221,0.009874851131643159,0.09192144560387844,-0.22436624448801679,0.07514114523970893,0.05579122212595648,0.12822533423448323,0.03383608333780468,-0.021630702397867303,0.1764682653900889,0.04789702355312879,0.008219268867793325,0.2547891214169482,0.03948831268625862,0.14055936963200227,-0.17885552420111067,-0.06762045141943973,-0.05170171251694683,-0.10522890425072334,0.12382278672158156,0.1547284299049718,0.07740772559020628,-0.013897599176776895,-0.004113205739995782,-0.039444067651031076
28,-0.03534340000198581,-0.040871096068889154,-0.0564542895507716,0.128835694629985,0.11531155427906088,0.18337000810589776,-0.08723273407288683,0.0059686488302793245,-0.3422559664739562,0.12168309736534909,0.16889311731706813,0.02165522019287624,-0.03347085194723773,-0.01177033865298388,-0.10117963621013712,0.006560272067662881,0.09378098050103159,-0.264682303395821,0.12310181372944087,0.15354204479141623,0.039166857285150014,0.21164983056387587,0.12268014318712114,0.5215656497167472,-0.19490889120142496,-0.19625744980143348,-0.20275659931792797,-0.02590803834285032,-0.05231257322611007,0.04632951153661153
29,0.0819998137329792,0.08255739685094242,0.0809675586140046,-0.009829791773863228,0.07603064525999242,-0.3462647786285597,0.009965429939377036,0.07768537006825603,-0.2045846239576593,0.12719798907343988,0.16197440517286527,-0.006622002219117865,-0.02255412697495264,0.055515933316612906,-0.24317474886776919,-0.02837346823743791,-0.06415292099927483,0.07748408072249885,-0.1234359295456548,-0.10743038656152948,-0.1806699250602074,0.045196864230342186,-0.04268759809650314,0.3836589702540295,-0.05915628734381913,-0.029588005066953485,-0.14571349096399855,-0.0020819792687361872,0.06260281494725631,-0.24143334374713984
30,-0.44462266032111336,-0.32226061362322916,-0.799118966250878,0.03474948755758846,-0.022424219121285883,0.2007066098287749,0.03877195624592664,0.03324030799685832,0.057113217055744715,-0.062296597336192354,-0.03342587954530995,-0.15742767484218628,0.05890044262089168,0.0886151504352533,0.02218333048172851,0.12159627791549549,0.0917444343345426,0.2150810257092722,-0.01738990809088449,-0.0313962749015559,0.0360979529908647,0.092630110290332,0.05544745872221565,0.1918071089776486,-0.0865522345338739,-0.1401653881838989,0.0484296734545836,0.1011850592723602,0.12699478377589465,0.017772617346255168
31,-0.31153981109118684,-0.2505781503833311,-0.5012189242089685,0.07013353110143977,0.11090948118364374,-0.06526031576592808,-0.06899440808221496,-0.10604157387509,0.04472106000099468,0.05068333865842865,0.08362879450962023,-0.051120378174074235,0.11730096468922925,0.10539726841764598,0.16656925620745974,-0.04677744350683995,0.04389091868520294,-0.338884605941086,0.1030028889496534,0.07909528946680969,0.1616715847917822,-0.19959247219641224,-0.23321821760127026,-0.1109296299620687,0.35775047934206905,0.38020904886074536,0.2811485307638186,0.015441270909354113,0.06893264835898034,-0.129485272946523
32,0.041267272277968295,0.012735257422406571,0.11935828576881365,-0.01927144098879522,-0.03219845226384297,0.027512503918442642,-0.010049881128840282,-0.001697592974027634,-0.03437421830955731,-0.023562858610691895,-0.10040260834131963,0.23098763573996006,-0.06358827828244835,-0.15370925666353408,0.1674434540156848,0.022723532059495694,-0.041386150619296666,0.2245088909337047,-0.05709122355766161,-0.13682846203537447,0.25209354775816695,-0.091046496150612,-0.06858549891531934,-0.1692117647452574,-0.03468069485449721,0.0044753279088189345,-0.1823010514957481,-0.06126650448079347,-0.051693241414881304,-0.05871106592397111
