Subject,1_back_Averaged,1_back_Correct,1_back_Incorrect,2_back_Averaged,2_back_Correct,2_back_Incorrect,3_back_Averaged,3_back_Correct,3_back_Incorrect,4_back_Averaged,4_back_Correct,4_back_Incorrect,5_back_Averaged,5_back_Correct,5_back_Incorrect,6_back_Averaged,6_back_Correct,6_back_Incorrect,7_back_Averaged,7_back_Correct,7_back_Incorrect,8_back_Averaged,8_back_Correct,8_back_Incorrect,9_back_Averaged,9_back_Correct,9_back_Incorrect,10_back_Averaged,10_back_Correct,10_back_Incorrect
1,-0.004623350868418065,0.100211978328732,-0.30400250363759096,-0.10991556613050904,-0.19168904262708186,0.30037549076833936,0.09062939663233699,0.079565485658152,0.18096338254846991,0.13885589607764878,0.1996693562466661,-0.09265291435527959,-0.10523512588454428,-0.19706868711653194,0.15857235213486923,-0.09619144942570823,-0.05153429171171436,-0.27756223699435256,0.015662257946070048,-0.03158488671553573,0.20018593295625253,-0.03242709546455247,-0.0004742831370622702,-0.24044858004304456,-0.08650559154983783,-0.14146748905417875,0.1602753777078369,0.21801093012850722,0.32668972263790796,-0.21862276728407387
2,-0.3019670112173525,-0.42038093313167435,0.05175351996319846,-0.10937061682206466,-0.09079999128731996,-0.1288950353472554,8.334079672455558e-05,0.03753012121387022,-0.1059450435498967,0.027109148329359865,-0.06663857969607725,0.3399188416190921,0.05073532279120437,0.020387325650588727,0.08148003776717622,-0.13260754446460898,-0.05979494335123872,-0.3010870790845884,0.09359592966040847,0.14315779127742018,-0.06191620353843653,0.026319555415748097,0.016159752290972704,0.017022268376743963,-0.02689264420373083,-0.0018939100271507386,-0.2509362897409668,0.07851487374787489,0.18823730367937389,-0.2200726871755265
3,0.1938121993172586,0.1517741388974031,0.35982894878454125,0.11724466163495414,0.1899257545892049,-0.023333892460232313,0.1661889076644083,0.17273641709305443,0.07003921022700801,-0.014750922340387204,-0.1149130181837169,0.2983031124347797,0.02145377577034644,-0.10910244954372764,0.2281895545008393,0.14365682039626404,0.1848354761022612,-0.32518952502720033,-0.10224582465888171,-0.08355322092685763,-0.2148167788533261,-0.13531239339607287,-0.18982084846484795,-0.09465664788805939,-0.0367549550720911,0.02452361158215341,-0.5878291868434051,-0.03739941535434376,-0.04686606450061354,-0.06238150221402799
4,-0.16014366249343176,-0.2094432674773676,-0.019729693739687016,0.1482534369705902,0.20267422730818319,-0.008115348905057326,0.09298839110699864,0.118981101201342,-0.014303893529310616,0.012747925097691416,-0.0012385966884442567,0.013011282149723023,0.13690785776546344,0.0778817227647471,0.2660070706597443,0.015406411385821623,-0.0317190206338936,0.08279748105213902,0.08074881688572762,0.06028824656176368,0.15539907374794518,0.08510369226218821,0.03762412571744386,0.2347230470757763,-0.04813966406538258,-0.12574857297063227,0.22574763633950842,-0.048581120381707255,-0.15505024463578515,0.2737042177199906
5,-0.012252561152277675,0.02303052835755477,-0.10761189718407768,-0.008147337648476742,0.01779206754534051,0.043624351107123906,0.14043518577060946,0.18458586368439708,0.017622779439557763,0.02390810192261561,0.04437510290038933,0.02985610100366748,-0.04426638242308652,-0.06602156353828874,-0.0038148160283064643,0.14922349185845082,0.07739515376993555,0.4140583613538662,0.08403776651301802,0.06409352250322867,0.21921307592040087,0.012975594934287092,-0.007523286683782805,0.054481783509088146,-0.028147927300974037,0.0709739735777867,-0.6570036983827677,0.057761067077497105,0.12629238146921837,-0.06327336762704268
6,-0.7111775276223158,-0.6360352169547441,-0.8988070631951651,0.10344523247724703,0.17866608002849071,-0.11967470222644051,-0.04134556118805623,-0.07833780959166688,0.04148856063337356,0.253180717207074,0.3021282305786595,0.06316355114106685,-0.010132629064623963,0.017654248234427836,-0.08689343902031758,0.21926714471921063,0.13526107447949431,0.46607269783958355,-0.109739563552047,-0.09584354171034196,-0.07109477679448448,0.14535633485668933,0.10831540707897219,0.32288465828097807,-0.0516211491488646,-0.02443151066822951,-0.13100929369429254,0.016060221293461567,-0.1089974587834739,0.42656275477599953
7,0.08436954272112877,0.19038673503010461,-0.3967119972675523,0.059818497740970644,0.06332487215075666,0.04123021582547412,0.17895108727483972,0.3003942781219202,-0.13829038267305088,0.0347193530248239,-0.00859245719642687,0.12370889745020126,-0.026050562956306072,-0.040317203460177774,-0.018671094625783865,-0.16934470749596803,-0.24524713589916755,0.1431587510600594,-0.001985370899530676,0.025522806819914198,-0.03742898145769452,0.09975770160782398,0.13119679133494574,0.02289941954321809,-0.02926303991219594,-0.009648996430270595,-0.006602937885452844,-0.2669382262217478,-0.291442201273386,-0.22919545768269758
8,-0.042009020277880726,-0.14655357197420732,0.3110983570930427,-0.05997487189360476,0.00710880416802921,-0.3117616201682086,0.024655869163845535,0.017681441376273106,0.06725768739447399,-0.03729119793040825,-0.002479452714531396,-0.09424996091157743,-0.08641646904510876,-0.08186327398919406,-0.010504692180151886,-0.07804517950211434,-0.09440763017919523,0.0006797975506914987,0.11717753934633823,0.1339111801648774,0.07976174759364046,-0.050574874639541134,-0.0888697581017827,0.04105258499312546,0.12676022874853435,0.13423894988382412,0.19956560566761758,0.010900441275374002,-0.007249817277783119,0.053840836401038095
9,-0.04563413357922347,-0.01593935375473932,-0.19327221066792383,0.03999209153659355,0.10121799309615645,-0.2503746268619878,0.07412629616422095,-0.04257342365706993,0.4073841168932396,0.10244912507155285,0.060862635571014054,0.19540720171442377,-0.03307668532610974,-0.029480030628341557,-0.1562039809647282,0.0018937923403458332,-0.006154131292938049,0.03518433201365794,-0.2686735558058002,-0.2657407258677068,-0.28841794812076543,0.0630945137063066,0.13032417972755012,-0.11605939275471205,-0.030230373729684505,-0.016585778080369963,-0.0752781671371654,0.11247358272708194,0.11596205767983475,0.08147637653057077
10,-0.08502219093732338,-0.11449585874197099,-0.010781633915602298,-0.08582806351739539,-0.09819200342643214,-0.03545219427363168,0.1059444278894583,0.13404421820348367,0.01716440180827826,0.03930516393854371,0.10041101249836787,-0.1835052091925812,-0.01993250249811586,-0.10023302471017596,0.2734701882067198,-0.004550548097274631,0.003422436553157316,0.08101168287411283,0.08889657463636327,0.09565232529615329,0.06825130191104756,0.023254997156119513,-0.010802159220228306,0.04721885182644788,-0.03873968594468555,0.07713947829953388,-0.42681177554181277,-0.05623156912066733,-0.05331816250586917,-0.13553373707477165
