Subject,1_back_Averaged,1_back_Correct,1_back_Incorrect,2_back_Averaged,2_back_Correct,2_back_Incorrect,3_back_Averaged,3_back_Correct,3_back_Incorrect,4_back_Averaged,4_back_Correct,4_back_Incorrect,5_back_Averaged,5_back_Correct,5_back_Incorrect,6_back_Averaged,6_back_Correct,6_back_Incorrect,7_back_Averaged,7_back_Correct,7_back_Incorrect,8_back_Averaged,8_back_Correct,8_back_Incorrect,9_back_Averaged,9_back_Correct,9_back_Incorrect,10_back_Averaged,10_back_Correct,10_back_Incorrect
11,0.22162993971120293,0.1644928598147856,0.40355513887322575,0.09670364744076013,0.19917995741097239,-0.19612846598491243,0.22981318622087807,0.21855740141997,0.22714151181132694,0.06853115773198781,0.07070204770372213,0.06524467146296486,0.1331588675290379,0.27892627015698196,-0.4110098712236352,0.15052757565030303,0.2268534558608534,-0.0898346323353428,-0.00923101773638528,0.08136133633181276,-0.3780241976741998,-0.03773893826440343,-0.05179718043591096,0.0036290222925616338,-0.0981646489063633,-0.10217682336506236,-0.03159880718960269,-0.057158614231116525,-0.002210263360155243,-0.22228856466528052
12,0.18495213072295558,0.18387724874049596,0.26633722857480135,0.03304925382441956,0.014807697116926727,0.09368856814917403,0.17129569382125207,0.1698711911881562,0.1365170672288307,-0.004653317006473957,-0.04548969797616093,0.1685137533280906,0.10305002949284528,0.07945033992270692,0.15132643761905676,0.26224433318121604,0.2704088449543972,0.3455608878067359,0.16997201028733994,0.18195659885233098,0.037641985396192824,0.016425126416264098,0.03564439145907992,-0.13228682220589538,0.1274625748316297,0.1667697478936239,-0.031223739797211186,0.02363546798776074,0.08770995391049365,-0.16738981658560037
13,-0.2968046444672028,-0.3215430654666129,-0.2475536367746284,0.09789675109145916,0.11221978910675524,0.09340239735110627,0.07651236568948466,0.21707792868675524,-0.2736782542224067,0.07823293570603884,0.0732376535820399,0.1265110352075755,0.24896295470748972,0.23903466865863263,0.2975125959342331,-0.09947968884346822,-0.1405690942470079,0.01597096962616252,0.07195673267549749,0.03578155856168356,0.23026986388433565,0.07124523882449801,0.04284530583289258,0.13346616303277337,0.032946893925152466,-0.0357584958163391,0.22100451921356723,0.06148355763231887,0.04158639584671568,0.13610552397543874
14,0.0703118765848795,0.16754736006486845,-0.13801510667094666,0.1558280746901775,0.15404287567552072,0.13611156147744297,0.12758782501807953,0.1764099946088017,0.030702407811890917,0.178837707936023,0.14743316330166306,0.26613977030716807,0.12329066061309638,0.11216989107774297,0.18143874567804133,0.10597104914827828,0.1679657947800242,-0.065262528350945,-0.0502476979212565,-0.04776850757389945,-0.028002107099171787,-0.021212826386126968,-0.18158212681418084,0.5002322240311659,-0.009017350087637717,0.05168337550565399,-0.19012069027787984,0.06326651170240781,0.009767213521142834,0.18359397681089695
15,0.14960738492255882,0.008584418140335115,0.5894852787446829,0.26719017800885436,0.2622433633361685,0.3133388302907082,0.16450361959483867,0.07587640468073337,0.4302691734628105,0.25762747156990434,0.11444965051856193,0.5933990750170204,0.29747749254720146,0.2991667294886238,0.3326948892993842,0.2652636633908718,0.16793197879654703,0.5745087015987698,0.009697612351332319,-0.12660273199555613,0.4178411452084882,0.15977123220354805,0.16102475190437576,0.17315665480405795,0.14565092196243878,0.047630897601896094,0.477173396277208,0.11070683494060352,-0.029996827870587217,0.5421803719654387
16,0.2330153636295541,0.2193944570202389,0.2763324824714143,0.002877971478397811,-0.002586794160796258,0.03752570690772973,-0.11424392462796466,-0.15534441900911378,0.008085577889207256,0.0631779875364624,0.16273673813699444,-0.27132038673312814,-0.012890347427481337,0.007292204779267468,-0.11844984009003622,0.08665099314361058,0.0583434457194289,0.1825985947162928,-0.05449812837870115,-0.04973024046987466,-0.06644202248497079,0.27139867164130027,0.21227293232360378,0.47287963682212086,-0.06597621099905718,-0.11396277525788201,0.11579477129694599,-0.07140030371253506,-0.21840687060960798,0.4778664113124127
17,0.03870099282057253,-0.047434121464279014,0.31827034964993134,-0.07512519034713148,-0.1488110700394482,0.13890507827922982,0.1812699416089609,0.10521448526513971,0.41442299018653134,0.10839674355296439,0.07893378217652999,0.19947687759703103,0.015725236176443974,0.18148103121339912,-0.4769623211021523,-0.04890973893636145,-0.13334068281766379,0.2910569831630498,-0.08152542615468658,-0.06038165628877543,-0.14460297130617825,-0.15184950367164385,-0.04431623499296598,-0.4565833990589204,0.09098261182693752,0.18638848834708457,-0.21604907582928776,-0.00609227411104199,-0.0667425129680744,0.22221316931872712
18,0.11795936578669337,0.13472350349615703,-0.05869506474911394,0.1357292834867725,0.12215611011732558,0.2177860962343326,0.10287771227741253,0.11308917396087408,0.07042767559962641,0.1806614130333367,0.16757365959927703,0.24020877199678645,0.06960852192107508,0.026927104484334947,0.20727565641933798,-0.2066955986909278,-0.2132284087349926,-0.12246240571230316,0.022657693798663885,-0.025878148268164987,0.2267273761327828,-0.012219233203398364,0.012547129999653142,-0.12095220595243807,-0.12143569254019464,-0.18083032920464337,0.127549282419811,-0.019316067233759025,-0.0669949951184155,0.15472687116591877
19,0.28640325768865904,0.1696126837152091,0.7475712190601344,0.2165844094612629,0.21341431482519113,0.2414792709177826,0.11810404936159102,0.19004022276385996,-0.15429386379167603,0.17105928382410088,0.10290376022217282,0.39745014334781165,0.017411107471556164,-0.014301727810452358,0.09492958034291965,0.15337242320568734,0.18967377174793382,0.04629798926181074,-0.1484982534952683,-0.28844345517251,0.2877464524239069,0.03687119475173975,0.04811569310032718,-0.022190826651323742,0.03527726078069682,0.0596611895035592,-0.03950193745031588,0.09319592805808807,0.13889387646422413,-0.11768317621677249
20,0.09115820894517135,0.14973450764114188,-0.09615135719123846,0.12441604761704814,0.11522609965166467,0.1551292542653753,0.2605405206650107,0.2577692324052154,0.2845915115396037,0.10636605445994082,0.08630534400406994,0.1667241438802379,0.11700834172265895,0.13003444298767564,0.07388237163568995,0.03246352455891154,0.01037937705009289,0.10691983636121355,0.020434872523208837,0.12233603355726377,-0.2768575091000032,0.035761962087117766,0.05792382490386214,-0.039526374879088166,-0.02585446333453882,-0.04455580213152986,-0.03774858194147497,-0.17270756344706084,-0.2074264628139258,-0.07189290449942193
